Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
101,1092.0,1682.1998,1092.0,798.0715000000001
101,2054.0,2304.2063,962.0,622.0064999999997
100,2471.0,2793.0645,417.0,488.8582000000001
100,3075.0,3438.616,604.0,645.5515
100,4276.0,4586.771,1201.0,1148.1549999999997
101,6087.0,6320.2363,1811.0,1733.4652999999998
101,7735.0,8691.232,1648.0,2370.9957000000004
102,9839.0,11024.197,2104.0,2332.965
103,12188.0,13574.96,2349.0,2550.762999999999
104,15452.0,16315.066,3264.0,2740.1060000000016
105,18140.0,19128.172,2688.0,2813.105999999998
106,22242.0,21710.232,4102.0,2582.0600000000013
106,24461.0,22934.545,2219.0,1224.3129999999983
106,25051.0,23644.941,590.0,710.3960000000006
106,25315.0,24055.732,264.0,410.7910000000011
105,25409.0,24215.139,94.0,159.40699999999924
103,25409.0,24220.463,0.0,45.86699999999837
103,25495.0,24782.54,86.0,562.0770000000011
103,26583.0,26174.03,1088.0,1391.489999999998
104,28226.0,28422.336,1643.0,2248.3060000000005
105,31014.0,30975.785,2788.0,2553.4490000000005
106,33573.0,33764.25,2559.0,2788.465
107,37057.0,36681.008,3484.0,2916.7580000000016
108,40827.0,39571.613,3770.0,2890.604999999996
109,43384.0,42277.8,2557.0,2706.1870000000054
109,44108.0,43168.22,724.0,890.4199999999983
108,44660.0,43576.945,552.0,408.72499999999854
108,44878.0,43811.613,218.0,234.66799999999785
107,44900.0,43927.6,22.0,115.98700000000099
106,44900.0,43944.01,0.0,16.410000000003492
102,44900.0,43913.223,0.0,32.22699999999895
100,45134.0,43987.363,234.0,135.3199999999997
100,45733.0,44397.94,599.0,410.5770000000048
100,46137.0,44986.273,404.0,588.3329999999987
100,46492.0,45462.664,355.0,476.390999999996
99,46855.0,45766.363,363.0,303.6990000000005
99,47266.0,46121.375,411.0,355.01200000000244
99,48221.0,46654.074,955.0,532.6990000000005
99,49342.0,47228.637,1121.0,574.5630000000019
99,49627.0,47605.367,285.0,376.7299999999959
98,50028.0,48152.37,401.0,547.0030000000042
99,51105.0,49184.6,1077.0,1032.229999999996
99,52757.0,51026.27,1652.0,1841.6699999999983
100,54883.0,53149.863,2126.0,2123.5930000000008
101,57520.0,55459.24,2637.0,2309.3770000000004
101,57753.0,56250.305,233.0,791.0650000000023
100,57887.0,56440.11,134.0,189.8050000000003
98,57905.0,56535.7,18.0,95.58999999999651
