Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
6,139.15599999999904,207.28345,139.15599999999904,154.84117799999999
6,463.0149999999994,462.4397,323.8590000000004,255.15625000000003
7,876.3120000000017,820.56946,413.2970000000023,358.12976000000003
8,1433.4840000000004,1181.158,557.1719999999987,360.58853999999985
9,1732.078000000001,1491.966,298.59400000000073,310.808
9,1964.5149999999996,1684.0437,232.43699999999853,192.07770000000005
9,2201.155999999999,1877.1335,236.6409999999994,193.08979999999997
9,2484.405999999999,2082.9285,283.25,205.79500000000007
9,2743.1090000000004,2308.407,258.70300000000134,225.47850000000017
9,3052.75,2615.2344,309.6409999999996,306.82739999999967
10,3470.0149999999994,2997.161,417.2649999999994,381.92660000000024
11,3969.655999999999,3397.5083,499.6409999999996,400.3472999999999
11,4307.968000000001,3740.9324,338.3120000000017,343.4241000000002
12,4654.078000000001,3993.435,346.1100000000006,252.5025999999998
11,4913.671999999999,4272.2114,259.5939999999973,278.7764000000002
11,5109.578000000001,4488.1675,195.90600000000268,215.95609999999942
11,5261.484,4691.96,151.90599999999904,203.79250000000047
11,5512.375,4927.1646,250.89099999999962,235.20460000000003
12,6032.859,5346.4814,520.4840000000004,419.3167999999996
14,6658.953000000001,6088.3125,626.094000000001,741.8311000000003
14,7065.671999999999,6556.7666,406.7189999999973,468.4540999999999
15,7379.671999999999,6739.3804,314.0,182.61380000000008
15,7516.234,6875.4917,136.56200000000172,136.11129999999957
14,7654.796000000002,7037.798,138.56200000000172,162.3063000000002
14,7872.078000000001,7236.8267,217.28199999999924,199.02869999999984
15,8405.953000000001,7622.206,533.875,385.3793000000005
16,9060.656,8192.166,654.7029999999995,569.9599999999991
17,9566.172,8528.148,505.5159999999996,335.98199999999997
17,9750.718,8720.98,184.54600000000028,192.83200000000033
16,9928.546000000002,8899.055,177.82800000000134,178.07500000000073
15,10133.5,9081.422,204.9539999999979,182.3670000000002
15,10408.672,9275.931,275.1720000000005,194.50900000000001
15,10592.453,9464.88,183.78099999999904,188.9489999999987
14,10789.343,9650.493,196.89000000000124,185.6130000000012
14,10993.14,9801.703,203.79699999999866,151.20999999999913
