Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
9,137.95300000000134,213.74918,137.95300000000134,206.19214929999998
9,347.21900000000096,449.01288,209.26599999999962,235.2637
9,557.875,694.88885,210.65599999999904,245.87597000000005
10,782.0,989.26733,224.125,294.37847999999997
11,972.6719999999988,1227.405,190.67199999999877,238.13766999999996
12,1180.3129999999985,1405.6593,207.64099999999974,178.25430000000006
12,1389.7659999999996,1572.2834,209.4530000000011,166.6241
12,1678.0159999999996,1742.4905,288.25,170.20710000000008
12,1878.578000000001,1931.9661,200.5620000000015,189.4756
12,2277.3590000000004,2248.655,398.78099999999927,316.6889000000001
14,2819.655999999999,2649.7378,542.2969999999987,401.0827999999997
15,3440.4370000000017,3063.5457,620.7810000000027,413.80790000000025
16,3891.155999999999,3448.2134,450.7189999999973,384.66769999999997
17,4374.734,3749.8213,483.57800000000134,301.6079
16,4666.734,4026.356,292.0,276.53470000000016
16,5030.5,4220.4326,363.7659999999996,194.07659999999987
15,5275.687000000002,4431.0264,245.18700000000172,210.59379999999965
16,5509.75,4639.6978,234.06299999999828,208.67140000000018
15,5706.546999999999,4850.743,196.79699999999866,211.04520000000048
15,5947.171999999999,5040.4517,240.625,189.70869999999923
15,6114.125,5230.3276,166.95300000000134,189.8759
15,6328.405999999999,5411.779,214.28099999999904,181.45140000000083
14,6584.671999999999,5622.361,256.2659999999996,210.58199999999943
15,7125.219000000001,5940.1313,540.5470000000023,317.77030000000013
16,7622.844000000001,6440.1943,497.625,500.0630000000001
18,8232.844000000001,6922.537,610.0,482.34270000000015
19,8689.437000000002,7244.7295,456.59300000000076,322.1925000000001
19,8930.75,7509.5923,241.31299999999828,264.8627999999999
19,9141.5,7688.0903,210.75,178.4979999999996
18,9403.875,7846.5205,262.375,158.4301999999998
18,9682.828,7996.218,278.9529999999995,149.69750000000022
18,10006.094,8168.3154,323.2659999999996,172.09740000000056
18,10215.234,8334.466,209.14000000000124,166.15059999999994
17,10440.344,8487.633,225.10999999999876,153.16699999999946
17,10635.625,8625.564,195.28100000000086,137.9310000000005
17,10883.297,8765.332,247.67200000000048,139.76800000000003
16,11041.266,8905.036,157.96899999999914,139.70399999999972
16,11242.031,9043.14,200.76500000000124,138.10399999999936
15,11433.906,9177.6,191.875,134.46000000000095
14,11663.031,9305.732,229.125,128.1319999999996
14,11843.297,9446.442,180.26599999999962,140.70999999999913
14,12040.641,9604.102,197.34399999999914,157.66000000000167
14,12241.531,9758.5,200.89000000000124,154.39799999999923
13,12467.766,9901.88,226.23499999999876,143.3799999999992
13,12628.656,10037.837,160.89000000000124,135.95700000000033
13,12819.922,10187.039,191.26599999999962,149.20200000000114
13,13027.734,10343.921,207.8119999999999,156.8819999999996
13,13253.516,10509.529,225.78199999999924,165.60800000000017
13,13513.062999999998,10707.845,259.54699999999866,198.3159999999989
14,13972.187000000002,10979.007,459.12400000000343,271.16200000000026
15,14252.828,11231.575,280.6409999999978,252.56800000000112
15,14472.125,11449.487,219.29700000000048,217.91199999999844
15,14660.016,11626.075,187.89099999999962,176.58800000000156
15,14884.75,11792.383,224.73400000000038,166.30799999999908
15,15097.484,11996.407,212.73400000000038,204.02399999999943
16,15414.5,12318.597,317.0159999999996,322.1900000000005
17,15784.516000000003,12770.329,370.01600000000326,451.73199999999997
19,16200.343999999996,13194.787,415.82799999999224,424.45800000000054
20,16515.891000000003,13512.701,315.54700000000776,317.91399999999885
20,16800.672,13786.387,284.7809999999954,273.6860000000015
21,17027.125,13978.108,226.45300000000134,191.72099999999955
20,17276.516000000003,14159.561,249.39100000000326,181.45299999999952
20,17499.858999999997,14311.636,223.34299999999348,152.07500000000073
20,17729.078,14484.781,229.2190000000046,173.14500000000044
20,17908.983999999997,14665.268,179.9059999999954,180.48699999999917
20,18086.484,14859.466,177.50000000000364,194.19800000000032
19,18249.672,15024.478,163.18799999999828,165.0119999999988
17,18409.906000000003,15188.832,160.23400000000402,164.35400000000118
14,18534.297,15345.076,124.39099999999598,156.24399999999878
11,18660.219,15495.428,125.9220000000023,150.35200000000077
10,18795.344,15623.867,135.125,128.4390000000003
9,18958.687,15758.097,163.34300000000076,134.22999999999956
9,19121.484,15894.035,162.79699999999866,135.9380000000001
9,19286.141000000003,16047.522,164.65700000000288,153.487000000001
7,19452.891000000003,16179.603,166.75,132.0809999999983
5,19641.094,16302.839,188.2029999999977,123.23600000000079
4,19784.531000000003,16414.312,143.43700000000172,111.47300000000178
4,19957.719,16526.787,173.18799999999828,112.47499999999854
3,20131.984,16651.943,174.26499999999942,125.15599999999904
0,20314.547,16805.172,182.56299999999828,153.22899999999936
0,20467.719,16944.027,153.1720000000023,138.85499999999956
0,20665.359,17106.732,197.63999999999942,162.70500000000175
0,20841.625,17268.32,176.26599999999962,161.58799999999974
0,21055.109,17425.31,213.48400000000038,156.9900000000016
0,21198.203,17584.988,143.09400000000096,159.67799999999988
0,21379.828,17762.56,181.625,177.57200000000012
0,21546.25,17995.412,166.42199999999866,232.85199999999895
0,21718.625,18382.457,172.375,387.04499999999825
3,21945.734,18841.223,227.10900000000038,458.76600000000326
3,22150.844,19038.928,205.11000000000058,197.7049999999981
3,22269.922,19222.936,119.0779999999977,184.00800000000163
3,22420.016000000003,19383.79,150.0940000000046,160.85399999999936
3,22532.641000000003,19533.28,112.625,149.48999999999796
0,22665.375,19721.979,132.73399999999674,188.69900000000052
0,22785.344,19950.006,119.96900000000096,228.02700000000186
0,22901.953,20373.854,116.60900000000038,423.84799999999814
3,22998.828,20871.238,96.875,497.38400000000183
3,23275.703,21063.877,276.875,192.6389999999992
2,23448.094,21233.574,172.39099999999962,169.69700000000012
0,23689.141000000003,21548.129,241.0470000000023,314.5550000000003
2,23874.453,22247.719,185.31199999999808,699.5900000000001
3,24086.672,22751.838,212.21899999999732,504.1189999999988
4,24270.234,23130.58,183.56200000000172,378.742000000002
6,24605.563,23553.719,335.3289999999979,423.1389999999992
7,24851.141000000003,24043.818,245.57800000000498,490.09899999999834
9,25150.531000000003,24637.885,299.3899999999994,594.0669999999991
10,25353.234,24830.3,202.7029999999977,192.41500000000087
