Speed,Actual,Predicted,Actual_Diff,Predicted_Diff
0,110.625,502.80396,110.625,257.80927
0,281.0160000000001,743.6794,170.39100000000008,240.87543999999997
0,447.047,983.38257,166.03099999999995,239.70317
0,629.0320000000002,1228.7609,181.98500000000013,245.37833
0,768.25,1479.659,139.21799999999985,250.8981000000001
0,903.719,1732.721,135.46900000000005,253.0619999999999
0,1185.172,1983.6096,281.453,250.8886
0,1494.11,2227.6409,308.9379999999999,244.03129999999987
0,1607.344,2460.4375,113.23400000000015,232.79660000000013
0,1784.938,2683.2703,177.59400000000005,222.83280000000013
0,1996.906,2902.6829,211.96799999999985,219.41259999999966
0,2207.11,3108.0488,210.20400000000018,205.36590000000024
0,2368.844,3312.4814,161.73399999999992,204.4326000000001
0,2567.094,3508.9844,198.25,196.5029999999997
0,3014.032,3725.7441,446.9380000000001,216.75970000000007
0,3429.7970000000005,4015.5237,415.7650000000003,289.7796000000003
0,3560.7970000000005,4452.9614,131.0,437.43769999999995
3,3674.016,5136.254,113.2189999999996,683.2925999999998
4,3963.985,5479.6963,289.96900000000005,343.4422999999997
5,4512.219,5752.4824,548.2339999999999,272.78610000000026
6,4716.0470000000005,6041.4106,203.82800000000043,288.9282000000003
6,4874.4220000000005,6220.1074,158.375,178.6967999999997
6,5101.406,6464.798,226.98399999999947,244.6905999999999
7,5473.766,6942.533,372.3599999999997,477.7350000000006
8,5941.61,7640.741,467.84400000000005,698.2079999999996
10,6594.172,8564.412,652.5619999999999,923.6710000000003
13,7457.219,9191.341,863.0470000000005,626.9290000000001
15,8509.437999999998,9824.911,1052.2189999999982,633.5699999999997
15,8708.562999999998,9997.677,199.125,172.76599999999962
15,8941.266,10235.735,232.70300000000134,238.0580000000009
15,9145.844,10440.538,204.57799999999952,204.80299999999988
15,9370.422,10641.358,224.57800000000134,200.8199999999997
15,9571.328,10857.353,200.90599999999904,215.99499999999898
15,9905.11,11160.445,333.78200000000106,303.09200000000055
16,10502.203,11791.51,597.0929999999989,631.0650000000005
18,11205.469,12615.823,703.2659999999996,824.3130000000001
19,11435.312999999998,13080.98,229.84399999999914,465.15699999999924
19,11740.75,13442.173,305.4370000000017,361.1930000000011
20,12458.266,13982.282,717.5159999999996,540.1089999999986
21,13132.735,14409.362,674.469000000001,427.0799999999999
21,13265.703,14520.924,132.96799999999894,111.56200000000172
21,13422.141,14638.419,156.4380000000001,117.49499999999898
19,13591.703,14861.643,169.5619999999999,223.22400000000016
19,13788.297,15002.548,196.59400000000096,140.90500000000065
17,13983.391,15194.574,195.09399999999914,192.02599999999984
17,14212.516,15331.238,229.125,136.66399999999885
16,14414.719,15472.304,202.20299999999952,141.0660000000007
15,14640.922000000002,15609.308,226.20300000000316,137.00400000000081
13,14802.0,15779.633,161.0779999999977,170.3249999999989
12,15003.094,15956.787,201.09399999999914,177.15400000000045
13,15190.094,16180.427,187.0,223.63999999999942
12,15415.735,16396.734,225.64100000000144,216.3070000000007
12,15627.594,16621.402,211.85899999999856,224.66799999999785
13,16072.703,16978.1,445.1090000000004,356.6980000000003
13,16296.125,17316.094,223.42200000000048,337.9940000000024
14,16901.703,17765.555,605.5780000000013,449.46099999999933
15,17350.594,18343.629,448.8909999999996,578.0740000000005
16,17977.75,18944.664,627.155999999999,601.0349999999999
18,18680.375,19523.846,702.625,579.1820000000007
19,19491.172,20094.416,810.7969999999987,570.5699999999997
21,20219.735,20668.812,728.5630000000019,574.3960000000006
22,21201.5,21117.195,981.7649999999994,448.382999999998
23,22275.438,21789.166,1073.9379999999983,671.9710000000014
26,23859.75,23135.91,1584.3120000000017,1346.7439999999988
27,25097.719,24267.883,1237.969000000001,1131.9730000000018
30,26872.344,26208.146,1774.625,1940.262999999999
33,28984.0,28615.613,2111.655999999999,2407.4670000000006
37,31714.313,31377.77,2730.3129999999983,2762.1569999999992
40,34014.562999999995,33828.465,2300.2499999999964,2450.694999999996
42,36394.188,35366.46,2379.6250000000073,1537.9950000000026
42,36642.547,35726.004,248.35899999999674,359.5440000000017
42,37615.891,36007.574,973.3440000000046,281.5699999999997
43,38671.266,36709.805,1055.375,702.2309999999998
44,39955.391,37796.85,1284.125,1087.0449999999983
45,41505.297,39452.633,1549.9059999999954,1655.783000000003
47,44278.735,41739.574,2773.438000000002,2286.940999999999
49,46595.235,44344.316,2316.5,2604.7419999999984
51,49567.25,47105.17,2972.0149999999994,2760.8539999999994
53,52922.328,49925.875,3355.0780000000013,2820.7050000000017
56,57124.313,52878.184,4201.985000000001,2952.309000000001
57,60036.61,53828.492,2912.2969999999987,950.3079999999973
57,60618.438,54141.13,581.8280000000013,312.637999999999
56,61080.453,54412.152,462.0149999999994,271.0220000000045
55,61463.11,54528.574,382.65699999999924,116.42199999999866
53,61500.719,54542.67,37.60899999999674,14.09599999999773
51,62158.172,54545.56,434.1399999999994,22.95499999999447
50,62593.547,54734.82,435.375,189.26000000000204
50,62936.516,55166.46,342.9690000000046,431.6399999999994
50,63974.906,55963.543,1038.3899999999994,797.0829999999987
51,65446.406,57210.035,1471.5,1246.4920000000056
53,67663.42199999999,59308.375,2217.0159999999887,2098.3399999999965
54,69423.375,61458.293,1759.9530000000086,2149.917999999998
56,71312.766,63107.254,1889.3910000000033,1648.961000000003
56,72079.03199999999,63766.258,766.2659999999887,659.0040000000008
56,73146.86,64609.508,1067.8280000000086,843.25
57,74051.063,65925.2,904.2029999999941,1315.6919999999955
58,75491.906,67809.61,1440.843000000008,1884.4100000000035
59,77624.844,70049.28,2132.9379999999946,2239.6699999999983
61,80272.406,71979.25,2647.5620000000054,1929.9700000000012
61,81522.5,72596.87,1250.0939999999973,617.6199999999953
61,82327.313,73130.83,804.8129999999946,533.9600000000064
61,82950.578,73634.414,623.2649999999994,503.58400000000256
61,83708.79699999999,74193.22,758.2189999999973,558.8059999999969
61,84317.36,74807.875,608.5630000000092,614.6549999999988
61,85273.53199999999,75454.125,956.1719999999914,646.25
61,86254.688,76104.67,981.1560000000027,650.5449999999983
61,87139.735,76734.516,885.0470000000059,629.846000000005
61,87638.828,77328.97,499.0929999999935,594.4539999999979
60,88209.891,77998.71,571.0630000000092,669.7400000000052
61,89288.188,79083.46,1078.2969999999914,1084.75
62,90999.953,80445.38,1711.7649999999994,1361.9199999999983
62,92092.5,81558.2,1092.547000000006,1112.8199999999924
63,93115.36,82364.87,1022.8600000000006,806.6699999999983
62,93721.25,82741.71,605.8899999999994,376.84000000001106
61,94264.532,82856.83,543.2820000000065,115.11999999999534
60,94713.938,82941.97,449.4059999999881,85.13999999999942
60,95168.453,83108.02,454.5149999999994,166.0500000000029
59,95592.735,83223.72,424.2820000000065,115.69999999999709
57,95998.938,83237.69,406.20299999999406,13.970000000001164
55,96362.125,83238.66,80.20299999999406,16.25
52,96362.125,83255.18,0.0,16.519999999989523
47,96362.125,83281.77,0.0,26.59000000001106
43,96362.125,83327.27,0.0,45.5
35,96362.125,83457.39,0.0,130.11999999999534
25,96424.641,83624.516,62.51600000000326,167.12600000000384
19,96667.719,83764.26,243.07799999999406,139.7439999999915
16,96896.297,83873.695,228.57800000000861,109.43500000001222
13,97154.094,84006.87,257.7969999999914,133.17499999998836
11,97396.688,84157.93,242.59399999999732,151.05999999999767
10,97674.375,84299.64,277.68700000000536,141.7100000000064
9,97846.344,84458.414,171.96899999999732,158.7740000000049
9,98050.86,84662.93,204.51600000000326,204.5159999999887
9,98394.282,84928.945,343.42200000000594,266.01500000001397
11,98965.547,85600.58,571.2649999999994,671.6349999999948
12,99351.328,86192.05,385.7809999999881,591.4700000000012
13,99814.938,86750.24,463.6100000000006,558.1900000000023
15,100392.016,87411.31,577.0780000000086,661.0699999999924
17,101089.938,88171.64,697.9219999999914,760.3300000000017
19,101760.532,89151.625,670.5940000000119,979.9850000000006
21,102688.656,90660.31,928.1239999999962,1508.6849999999977
24,103851.969,92487.24,1163.3129999999946,1826.9300000000076
28,105581.313,94842.875,1729.3439999999973,2355.6349999999948
31,107437.328,96937.14,1856.0149999999994,2094.2649999999994
33,108969.282,97704.6,1531.9540000000125,767.4600000000064
34,109249.188,98444.51,279.9059999999881,739.9099999999889
36,110516.625,99759.41,1267.4370000000054,1314.9000000000087
38,112102.828,101652.164,1586.202999999994,1892.7540000000008
41,114682.125,104525.695,2579.297000000006,2873.5310000000027
45,117609.656,108202.29,2927.5310000000027,3676.5949999999866
48,120781.453,111377.92,3171.7969999999914,3175.6300000000047
48,120944.297,111886.8,162.84400000001187,508.88000000000466
48,121430.282,112373.1,485.9850000000006,486.3000000000029
49,122753.532,113497.836,1323.25,1124.7359999999899
51,124732.313,115603.86,1978.7809999999881,2106.024000000005
53,126355.078,117892.414,1622.7649999999994,2288.5540000000037
54,127145.766,119541.59,790.6880000000092,1649.1759999999922
55,128207.11,120746.85,1061.3439999999973,1205.2600000000093
56,129048.203,121429.98,841.0929999999935,683.1299999999901
56,129411.813,122031.875,363.6100000000006,601.8950000000041
55,129878.391,122586.195,466.5780000000086,554.320000000007
56,130883.016,123782.69,1004.625,1196.4949999999953
57,131946.17200000002,124911.67,1063.1560000000172,1128.979999999996
57,132351.953,125473.695,405.7809999999881,562.0250000000087
56,132615.453,125730.27,263.5,256.5749999999971
55,132635.75,125777.38,20.296999999991385,47.11000000000058
52,132635.75,125866.09,0.0,114.09999999999127
52,132906.719,126242.73,270.9690000000119,376.6399999999994
52,133786.219,126960.37,879.5,717.6399999999994
53,135023.782,128146.88,1237.5629999999946,1186.5100000000093
55,136817.54700000002,130365.78,1793.765000000014,2218.899999999994
57,138920.282,132962.31,2102.734999999986,2596.529999999999
59,141744.31300000002,135681.73,2824.0310000000172,2719.420000000013
61,143762.23500000002,138427.12,2017.9219999999914,2745.389999999985
62,145052.42200000002,140392.56,1290.1870000000054,1965.4400000000023
62,145326.594,140651.69,274.1719999999914,259.13000000000466
62,146278.594,140977.34,952.0,325.6499999999942
62,147104.875,141661.58,826.2809999999881,684.2399999999907
63,148380.282,143201.84,1275.4070000000065,1540.2600000000093
64,150079.719,145408.38,1699.4370000000054,2206.540000000008
65,152324.891,148067.6,2245.1719999999914,2659.220000000001
67,154515.469,150839.25,2190.5780000000086,2771.649999999994
68,156014.391,152659.94,1498.9219999999914,1820.6900000000023
68,156810.61000000002,153488.3,796.2190000000119,828.359999999986
69,157700.86000000002,154358.33,890.25,870.0299999999988
69,158116.98500000002,154994.75,416.125,636.4200000000128
69,158390.06300000002,155357.11,273.0780000000086,362.35999999998603
68,158478.875,155518.72,88.81199999997625,161.61000000001513
67,158478.875,155569.89,0.0,51.170000000012806
66,158563.0,155753.64,84.125,183.75
66,159117.11000000002,156233.11,554.1100000000151,479.46999999997206
66,159643.969,156922.98,526.8589999999967,689.8700000000244
66,160007.094,157637.88,363.125,714.8999999999942
66,160397.90600000002,158290.16,390.81200000000536,652.2799999999988
66,160970.04700000002,158874.84,572.1410000000033,584.679999999993
66,161681.578,159368.88,711.5309999999881,494.04000000000815
66,162185.67200000002,159741.11,504.0940000000119,372.2299999999814
66,162524.125,160192.9,338.4529999999795,451.79000000000815
66,163169.032,160763.27,644.9070000000065,570.3699999999953
67,164245.06300000002,161578.62,1076.0310000000172,815.3500000000058
67,164960.828,162119.03,715.7649999999849,540.4100000000035
67,165250.328,162404.83,289.5,285.79999999998836
66,165467.61000000002,162566.84,217.28200000000652,162.0100000000093
65,165497.43800000002,162719.36,29.828000000008615,152.51999999998952
65,165889.67200000002,163134.23,392.23399999999674,414.87000000002445
65,166428.79700000002,163908.73,539.125,774.5
66,167073.203,164876.08,644.4059999999881,967.3499999999767
66,167617.40600000002,165368.47,544.2030000000086,492.39000000001397
65,167997.5,165608.89,380.09399999998277,240.4200000000128
65,168121.68800000002,165668.89,124.18800000002375,60.0
64,168131.578,165685.97,9.889999999984866,17.079999999987194
61,168131.578,165706.97,0.0,83.0
61,168348.141,166042.58,216.56299999999464,335.60999999998603
61,168907.61000000002,166626.97,559.4690000000119,584.390000000014
61,169878.25,167512.17,970.6399999999849,885.2000000000116
62,170578.54700000002,168799.7,700.2970000000205,1287.5299999999988
63,171701.40600000002,170525.52,1122.8589999999967,1725.8199999999779
64,172720.68800000002,171880.97,1019.2820000000065,1355.4500000000116
64,173139.17200000002,172136.9,418.48399999999674,255.92999999999302
63,173372.532,172266.38,233.35999999998603,129.48000000001048
62,173529.782,172291.77,157.25,25.389999999984866
62,173539.98500000002,172311.6,10.203000000008615,19.830000000016298
61,173539.98500000002,172361.8,0.0,50.19999999998254
60,173554.641,172555.14,14.655999999988126,193.3400000000256
60,174090.79700000002,173116.27,536.1560000000172,561.1299999999756
61,175052.81300000002,174007.22,962.0160000000033,890.9500000000116
61,175980.032,174754.72,927.2189999999828,747.5
61,176285.125,175242.77,305.0929999999935,488.04999999998836
61,176670.125,175745.53,385.0,502.7600000000093
61,177474.92200000002,176601.12,804.7970000000205,855.5899999999965
63,178796.17200000002,178447.14,1321.25,1846.0200000000186
64,180036.719,180174.86,1240.5469999999914,1727.719999999972
65,181543.156,181355.77,1506.4369999999763,1180.9100000000035
65,182141.094,181840.2,597.9380000000237,484.4300000000221
65,182562.297,182211.84,421.2029999999795,371.63999999998487
65,182817.032,182430.75,254.73500000001513,218.9100000000035
64,182964.688,182526.08,147.65599999998813,95.3299999999872
61,182964.688,182530.89,0.0,37.970000000001164
61,182964.688,182738.45,0.0,207.55999999999767
60,183426.266,183110.98,461.5780000000086,372.52999999999884
61,184141.375,183826.84,715.1089999999967,715.859999999986
61,184669.016,184419.56,527.6410000000033,592.7200000000012
61,185024.25,184733.48,355.23399999999674,313.9200000000128
60,185268.61,184965.38,244.35999999998603,231.89999999999418
60,185575.328,185318.61,306.7180000000226,353.2299999999814
60,186111.11,185999.12,535.7819999999774,680.5100000000093
